ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.94,41.03,100.0,41.02
2016 Primary,28.56,26.89,0.00,27.66
2016 Primary Runoff,13.40,11.40,0.00,12.33
2016 General,70.95,74.80,100.0,73.01
2018 Primary,20.92,20.54,0.00,20.70
2018 Primary Runoff,17.24,16.13,0.00,16.64
2018 General,66.79,68.35,0.00,67.53
