ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.59,42.40,0.00,41.07
2016 Primary,34.95,30.00,0.00,32.36
2016 Primary Runoff,9.55,8.36,0.00,8.93
2016 General,70.70,76.20,0.00,73.52
2018 Primary,25.21,23.39,0.00,24.24
2018 Primary Runoff,22.64,17.72,0.00,20.07
2018 General,68.83,70.33,0.00,69.55
