ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.09,34.45,33.33,0.00,50.00,42.47,13.33,39.47
2016 Primary,7.69,18.97,0.00,0.00,0.00,32.75,0.00,27.92
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,5.71,0.00,3.85
2016 General,46.15,64.78,50.00,50.00,75.00,73.88,33.33,70.34
2018 Primary,0.00,21.30,0.00,0.00,0.00,21.08,0.00,20.34
2018 Primary Runoff,7.69,9.49,0.00,0.00,0.00,21.93,0.00,17.66
2018 General,57.14,66.09,33.33,0.00,33.33,67.64,18.75,65.48
