AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,20.37,0.00,0.00,0.00,35.52,0.00,30.04
25-29,0.00,18.18,25.00,0.00,100.0,30.30,25.00,27.04
30-34,0.00,22.22,0.00,0.00,0.00,38.78,66.67,35.45
35-39,0.00,35.90,0.00,0.00,0.00,50.56,0.00,46.85
40-44,50.00,48.72,25.00,0.00,0.00,50.00,0.00,48.52
45-49,0.00,48.98,0.00,0.00,50.00,51.05,50.00,50.52
50-54,0.00,68.33,0.00,0.00,0.00,54.14,50.00,57.47
55-59,0.00,51.85,0.00,0.00,0.00,58.97,0.00,56.34
60-64,0.00,62.00,0.00,0.00,0.00,63.91,100.0,63.24
65-OVER,66.67,54.48,0.00,0.00,0.00,70.13,33.33,65.74
TOTAL,42.86,45.44,10.53,0.00,16.67,52.74,23.33,50.25
