AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.91,0.00,0.00,0.00,25.76,0.00,19.14
25-29,0.00,16.67,0.00,0.00,0.00,25.00,50.00,22.12
30-34,0.00,23.40,0.00,0.00,0.00,38.78,0.00,30.30
35-39,0.00,37.21,0.00,0.00,0.00,38.46,0.00,37.50
40-44,0.00,52.83,0.00,0.00,0.00,52.56,0.00,52.27
45-49,0.00,51.35,0.00,0.00,0.00,51.67,100.0,51.45
50-54,0.00,54.67,0.00,0.00,0.00,66.67,66.67,60.67
55-59,0.00,52.70,0.00,0.00,0.00,72.84,100.0,63.06
60-64,0.00,61.67,0.00,0.00,0.00,70.59,0.00,66.90
65-OVER,0.00,55.97,0.00,0.00,100.0,74.32,50.00,67.41
TOTAL,0.00,44.11,0.00,0.00,12.50,57.89,50.00,51.17
