AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,13.0,25.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,345.0,355.0,0.0,242.0,183.0,1188.0
25-29,1.0,19.0,30.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,336.0,350.0,0.0,219.0,191.0,1158.0
30-34,0.0,11.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,358.0,259.0,0.0,183.0,129.0,969.0
35-39,0.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,297.0,274.0,0.0,149.0,81.0,824.0
40-44,0.0,12.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,400.0,311.0,0.0,166.0,99.0,1015.0
45-49,0.0,11.0,22.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,376.0,331.0,0.0,148.0,123.0,1020.0
50-54,0.0,10.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,463.0,428.0,0.0,170.0,136.0,1235.0
55-59,0.0,15.0,15.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,435.0,375.0,0.0,168.0,123.0,1141.0
60-64,0.0,11.0,16.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,418.0,397.0,0.0,145.0,107.0,1104.0
65-OVER,0.0,20.0,16.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,1175.0,1018.0,0.0,325.0,194.0,2770.0
TOTAL,1.0,130.0,173.0,0.0,33.0,26.0,0.0,2.0,1.0,0.0,25.0,22.0,0.0,17.0,11.0,1.0,4603.0,4098.0,0.0,1915.0,1366.0,12424.0
