AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,18.34,12.25,0,15.09,21.05,0,33.33,60,0,7.38,6.02,0,15,12,0,17.81,20.73,0,22.2,17.94,18.71
25-29,0,18.09,11.07,0,15.69,15.38,0,0,33.33,0,8.11,8,0,25,0,0,19.59,16.34,0,27.88,15.05,19.35
30-34,0,30.04,19.92,0,39.39,27.27,0,0,50,0,19.23,7.5,0,21.74,7.69,0,26.92,25.81,0,38.61,24.97,29.72
35-39,100,36.84,26,0,25.71,18.75,0,0,0,0,18.33,13.89,0,25.81,26.67,0,40,31.08,0,52.84,36.19,40.93
40-44,0,40.48,31.73,0,26.09,30.77,0,0,100,0,30.95,17.65,0,15.62,30.77,0,43.94,42.9,0,59.39,46.99,48.55
45-49,0,47.8,34.31,0,62.96,40,0,100,0,0,24.49,34.04,0,22.22,20,0,49.61,50.93,100,60.84,51.92,52.52
50-54,0,51.57,45.08,0,39.39,27.27,0,50,0,0,51.16,31.58,0,36,44.44,0,58.42,58.28,0,63.6,58.36,58.25
55-59,0,49.6,43.66,0,37.04,50,0,0,0,0,33.33,24,0,22.73,37.5,0,62.45,66.78,0,68.13,59.18,62
60-64,0,60,44.38,0,35.71,28.57,0,0,0,0,28.57,33.33,0,33.33,36.36,0,67.4,68.07,0,69.53,66.57,65.69
65-OVER,0,50.78,57.34,0,45.95,27.27,0,0,50,0,44.44,43.33,0,32,48,0,64.13,71.77,0,61.46,66.52,64.85
TOTAL,25.0,39.27,31.23,0,29.34,25.91,0,20.0,47.06,0,21.74,19.27,0,24.84,30.34,0.0,51.27,52.7,20.0,51.71,43.27,47.42
