AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,5.26,10.41,9.5,0,11.59,11.43,0,14.29,0,0,7,8,0,5.05,5.15,0,13.7,13.38,50,18.63,12.27,14.16
25-29,7.41,10.94,9.23,0,11.35,12.61,0,10,10,0,4.85,6.64,0,10.49,3.77,100,15.6,14.51,0,25.23,13.17,16.23
30-34,28.57,21.43,12.44,0,16.08,15.18,0,25,0,0,9.8,9.19,0,7.87,14.44,0,21.12,22.28,0,33.84,19.30,23.14
35-39,100,22,18.33,0,25.25,22.89,0,0,33.33,0,15.92,14.09,0,18.99,13.79,0,29.73,29.27,100,42.31,24.04,30.57
40-44,0,25.7,24.48,0,26.92,17.46,0,16.67,0,0,14.18,11.3,0,22.09,17.46,0,37.58,37.02,0,48.07,31.75,37.38
45-49,100,27.95,24.44,0,30.14,37.5,0,16.67,33.33,0,24.6,21.05,0,21.13,18.31,0,41.83,44.15,0,51,38.86,42.62
50-54,0,34.85,31.94,0,31.75,26.32,0,100,0,0,22.43,22.99,0,23.61,27.94,0,47.74,52.13,0,54.63,43.48,48.32
55-59,0,32.2,37.02,0,31.48,34.09,0,50,16.67,0,28.95,29.69,0,34.38,33.82,0,55.71,57.89,0,59.14,47.96,54.25
60-64,40,40.95,41.15,0,52.38,39.39,0,80,33.33,0,20.75,28.26,0,23.44,27.45,50,62.62,66.2,100,65.86,56.56,61.9
65-OVER,33.33,48.24,53.44,0,37.74,56.52,0,25,40,0,40.51,39.47,0,33.82,30.36,0,65.77,73.82,0,64.87,63.80,67.11
TOTAL,14.86,22.96,21.69,0.0,20.92,21.76,0,27.12,14.52,0.0,14.69,15.04,0.0,17.71,18.2,25.0,43.39,45.84,30.77,44.41,32.98,40.46
