AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,5.0,629.0,681.0,1.0,88.0,72.0,0.0,7.0,5.0,1.0,133.0,132.0,1.0,74.0,83.0,2.0,2693.0,2779.0,2.0,1032.0,936.0,9356.0
25-29,3.0,466.0,431.0,0.0,41.0,57.0,0.0,4.0,1.0,0.0,77.0,53.0,0.0,58.0,46.0,2.0,1839.0,1806.0,0.0,649.0,603.0,6136.0
30-34,3.0,382.0,316.0,0.0,44.0,23.0,0.0,1.0,1.0,0.0,56.0,28.0,1.0,48.0,41.0,4.0,1284.0,1271.0,2.0,532.0,372.0,4409.0
35-39,1.0,403.0,310.0,0.0,31.0,30.0,0.0,0.0,1.0,0.0,65.0,48.0,0.0,60.0,34.0,2.0,1419.0,1159.0,2.0,583.0,394.0,4542.0
40-44,1.0,490.0,464.0,0.0,28.0,30.0,0.0,3.0,1.0,0.0,82.0,59.0,0.0,73.0,50.0,1.0,2061.0,1647.0,1.0,956.0,611.0,6558.0
45-49,1.0,494.0,480.0,0.0,48.0,37.0,0.0,2.0,1.0,0.0,105.0,72.0,0.0,91.0,74.0,2.0,2708.0,2256.0,5.0,1049.0,762.0,8187.0
50-54,1.0,510.0,492.0,0.0,53.0,40.0,0.0,1.0,0.0,0.0,84.0,81.0,0.0,64.0,61.0,1.0,3328.0,2966.0,2.0,1013.0,789.0,9486.0
55-59,2.0,391.0,413.0,1.0,38.0,39.0,0.0,2.0,1.0,1.0,56.0,47.0,0.0,60.0,49.0,3.0,3226.0,2831.0,1.0,926.0,747.0,8834.0
60-64,0.0,276.0,272.0,1.0,33.0,22.0,0.0,1.0,0.0,0.0,26.0,32.0,0.0,54.0,40.0,2.0,2706.0,2452.0,0.0,771.0,608.0,7296.0
65-OVER,1.0,657.0,571.0,0.0,46.0,59.0,0.0,1.0,0.0,1.0,57.0,54.0,0.0,83.0,54.0,1.0,6778.0,5972.0,1.0,1055.0,932.0,16323.0
TOTAL,18.0,4698.0,4430.0,3.0,450.0,409.0,0.0,22.0,11.0,3.0,741.0,606.0,2.0,665.0,532.0,20.0,28042.0,25139.0,16.0,8566.0,6754.0,81127.0
