AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,19.25,0.00,0.00,10.00,19.12,26.09,19.00
25-29,0.00,27.08,0.00,0.00,20.00,18.75,42.86,22.65
30-34,0.00,26.15,0.00,0.00,0.00,33.33,11.11,29.37
35-39,0.00,42.86,0.00,0.00,0.00,38.17,8.33,39.23
40-44,0.00,44.57,0.00,0.00,0.00,47.20,50.00,45.71
45-49,50.00,48.54,0.00,0.00,0.00,51.67,33.33,50.19
50-54,0.00,49.64,100.0,0.00,0.00,62.65,12.50,56.19
55-59,50.00,56.06,0.00,0.00,100.0,58.81,14.29,57.14
60-64,0.00,56.12,0.00,0.00,100.0,64.48,50.00,60.75
65-OVER,66.67,58.06,0.00,100.0,66.67,69.92,33.33,65.77
TOTAL,36.36,45.33,5.00,50.00,30.00,53.76,26.53,49.70
