AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,17.67,14.29,0.00,9.09,27.16,10.20,20.67
25-29,0.00,23.26,0.00,0.00,0.00,27.75,7.69,24.32
30-34,0.00,33.66,33.33,0.00,0.00,31.44,22.22,32.39
35-39,40.00,37.70,33.33,100.0,50.00,43.51,31.58,40.27
40-44,0.00,49.55,100.0,0.00,0.00,51.81,27.27,50.29
45-49,0.00,48.51,75.00,0.00,0.00,56.70,56.52,52.39
50-54,100.0,52.53,33.33,0.00,100.0,63.86,42.11,57.44
55-59,100.0,61.89,50.00,0.00,0.00,70.79,50.00,65.88
60-64,0.00,65.07,33.33,0.00,0.00,73.65,35.29,68.63
65-OVER,0.00,59.56,100.0,100.0,66.67,69.34,32.14,65.11
TOTAL,21.74,45.46,36.67,66.67,16.13,56.77,27.73,50.37
