AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,55.0,66.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,29.0,19.0,0.0,5.0,3.0,0.0,235.0,199.0,0.0,122.0,101.0,843.0
25-29,0.0,49.0,53.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,32.0,15.0,0.0,3.0,4.0,0.0,285.0,191.0,0.0,120.0,73.0,840.0
30-34,0.0,38.0,38.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,5.0,1.0,0.0,298.0,194.0,0.0,145.0,75.0,838.0
35-39,2.0,46.0,34.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,25.0,14.0,0.0,4.0,1.0,0.0,244.0,169.0,0.0,102.0,65.0,711.0
40-44,0.0,30.0,29.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,10.0,3.0,0.0,235.0,217.0,0.0,93.0,66.0,702.0
45-49,0.0,28.0,21.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,17.0,10.0,0.0,3.0,3.0,0.0,192.0,200.0,0.0,101.0,62.0,648.0
50-54,0.0,21.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,5.0,0.0,0.0,219.0,217.0,0.0,104.0,91.0,705.0
55-59,0.0,23.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,4.0,4.0,1.0,187.0,177.0,0.0,88.0,80.0,607.0
60-64,0.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,180.0,166.0,0.0,65.0,50.0,499.0
65-OVER,0.0,17.0,25.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,5.0,1.0,0.0,362.0,321.0,0.0,98.0,69.0,912.0
TOTAL,2.0,321.0,319.0,0.0,30.0,31.0,0.0,4.0,5.0,0.0,158.0,109.0,0.0,46.0,21.0,1.0,2437.0,2051.0,0.0,1038.0,732.0,7305.0
