AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.77,0.00,0.00,0.00,17.24,66.67,16.13
25-29,0.00,16.67,100.0,0.00,0.00,17.65,0.00,17.35
30-34,0.00,21.05,0.00,0.00,0.00,10.81,0.00,16.67
35-39,0.00,19.15,0.00,0.00,0.00,20.00,0.00,19.28
40-44,0.00,42.86,0.00,0.00,0.00,19.57,33.33,30.11
45-49,0.00,56.06,100.0,0.00,0.00,52.00,0.00,54.24
50-54,0.00,44.26,0.00,0.00,0.00,30.65,0.00,35.94
55-59,100.0,51.43,0.00,0.00,0.00,38.03,33.33,44.83
60-64,0.00,42.37,0.00,0.00,0.00,61.54,100.0,54.30
65-OVER,0.00,57.75,0.00,0.00,0.00,62.75,50.00,60.74
TOTAL,25.00,38.87,50.00,0.00,0.00,46.12,34.38,42.35
