AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.82,50.00,0.00,33.33,39.33,10.00,30.91
25-29,0.00,21.11,0.00,0.00,0.00,27.45,20.00,24.22
30-34,0.00,28.79,66.67,0.00,50.00,36.88,40.00,34.86
35-39,0.00,37.33,0.00,0.00,0.00,43.72,0.00,41.54
40-44,0.00,38.18,0.00,0.00,0.00,51.79,33.33,47.89
45-49,0.00,48.53,0.00,0.00,50.00,51.41,75.00,50.39
50-54,0.00,54.29,0.00,0.00,0.00,56.99,20.00,55.08
55-59,0.00,60.53,100.0,0.00,0.00,62.14,16.67,60.69
60-64,0.00,67.90,0.00,0.00,0.00,61.86,33.33,63.00
65-OVER,0.00,59.26,0.00,0.00,0.00,62.59,60.00,61.59
TOTAL,0.00,45.71,27.27,0.00,30.00,52.68,32.76,50.03
