AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,17.08,0.00,0.00,0.00,23.73,20.00,19.24
25-29,0.00,20.40,0.00,0.00,0.00,29.03,23.08,23.60
30-34,0.00,24.52,0.00,0.00,0.00,40.86,20.00,29.17
35-39,0.00,36.42,0.00,0.00,0.00,55.10,50.00,42.65
40-44,0.00,43.04,0.00,0.00,100.0,57.60,0.00,48.96
45-49,0.00,48.89,0.00,0.00,100.0,59.26,22.22,51.67
50-54,0.00,56.54,0.00,0.00,0.00,64.33,50.00,58.88
55-59,0.00,54.30,0.00,0.00,100.0,75.00,25.00,62.00
60-64,0.00,65.10,0.00,0.00,100.0,76.70,50.00,70.29
65-OVER,66.67,63.83,0.00,0.00,0.00,74.10,58.33,69.37
TOTAL,33.33,45.47,0.00,0.00,44.44,62.18,32.93,52.16
