AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,22.22,12.06,12.21,0,14.68,8.79,0,40,0,0,10.74,12.5,0,7.55,18.69,14.29,19.44,19.63,25,20.96,15.78,17.9
25-29,50,13.1,12.84,0,12.2,14.29,0,16.67,50,0,14.39,12.15,0,9.71,9.09,0,21.33,19.94,50,24.09,15.46,19.24
30-34,0,25.17,19.55,0,13.92,12.96,0,20,20,0,17.32,18.06,0,14.29,13.51,25,26.31,26.79,0,34.6,23.22,25.9
35-39,100,27.23,22.11,0,27.59,16.33,0,20,0,0,22.83,20,0,20,11.43,33.33,34.27,37.3,33.33,39.76,29.58,33.68
40-44,100,31.43,30.21,0,31.75,31.25,0,50,33.33,0,23.08,30.43,0,25.69,24.44,0,41.99,43.02,0,46.4,35.01,40.44
45-49,100,30.42,36.68,0,29.41,18.42,0,37.5,0,0,35.35,37.5,0,29.25,21.88,0,46.89,51.04,0,53.41,48.82,47.22
50-54,0,33.91,36.42,0,35.56,40.54,0,50,75,0,26.32,48.57,0,32.48,33.33,0,55.59,58.85,0,58.33,55.64,54.61
55-59,0,38.16,44.84,0,39.13,50,0,100,100,0,34.33,54.1,0,35.04,47.76,66.67,59.15,62.58,100,64.47,61.05,59.21
60-64,50,47.83,49.66,0,35.82,53.19,0,0,100,0,40.91,59.52,0,35.2,48.1,100,67.32,72.38,0,73.39,71.31,67.61
65-OVER,66.67,47.93,51.52,0,43.4,58.11,0,50,75,0,32,37.5,0,45.36,52.26,0,65.2,74.41,0,65.16,70.80,67.47
TOTAL,48.0,28.23,27.76,0.0,25.88,29.62,0,34.09,44.12,0.0,22.84,28.78,0.0,27.33,30.8,20.69,46.12,49.71,30.77,47.1,42.02,44.69
