AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,134.0,163.0,0.0,16.0,20.0,0.0,1.0,2.0,0.0,41.0,33.0,0.0,16.0,4.0,1.0,1012.0,925.0,0.0,889.0,663.0,3922.0
25-29,0.0,96.0,111.0,0.0,14.0,14.0,0.0,2.0,1.0,0.0,31.0,18.0,0.0,8.0,5.0,1.0,983.0,898.0,1.0,805.0,511.0,3499.0
30-34,0.0,90.0,109.0,1.0,18.0,14.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,17.0,4.0,0.0,968.0,865.0,0.0,775.0,489.0,3392.0
35-39,0.0,54.0,58.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,23.0,10.0,0.0,13.0,6.0,1.0,949.0,850.0,0.0,723.0,444.0,3150.0
40-44,0.0,46.0,76.0,0.0,13.0,7.0,0.0,1.0,0.0,0.0,22.0,19.0,0.0,13.0,10.0,0.0,996.0,899.0,0.0,724.0,489.0,3315.0
45-49,0.0,63.0,59.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,18.0,18.0,0.0,7.0,7.0,0.0,1014.0,975.0,0.0,677.0,482.0,3340.0
50-54,1.0,66.0,52.0,0.0,8.0,7.0,0.0,1.0,1.0,0.0,17.0,11.0,0.0,13.0,11.0,0.0,1167.0,1031.0,1.0,684.0,503.0,3574.0
55-59,0.0,55.0,56.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,9.0,6.0,0.0,1162.0,1099.0,0.0,636.0,482.0,3544.0
60-64,1.0,28.0,53.0,0.0,7.0,5.0,0.0,2.0,1.0,0.0,13.0,8.0,0.0,8.0,1.0,0.0,1175.0,972.0,0.0,505.0,364.0,3143.0
65-OVER,0.0,119.0,97.0,0.0,7.0,13.0,0.0,0.0,3.0,0.0,15.0,11.0,0.0,18.0,15.0,1.0,3652.0,3034.0,0.0,999.0,609.0,8593.0
TOTAL,4.0,751.0,834.0,1.0,118.0,101.0,0.0,8.0,9.0,0.0,220.0,150.0,0.0,122.0,69.0,4.0,13078.0,11548.0,2.0,7417.0,5036.0,39472.0
