AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,15.62,0.00,0.00,0.00,9.68,0.00,14.02
25-29,0.00,30.30,0.00,0.00,0.00,21.74,0.00,28.00
30-34,0.00,36.52,0.00,0.00,0.00,33.33,66.67,36.13
35-39,0.00,42.25,0.00,0.00,0.00,45.45,0.00,43.48
40-44,0.00,50.00,0.00,0.00,0.00,37.50,33.33,44.90
45-49,0.00,47.95,0.00,0.00,0.00,40.91,0.00,44.54
50-54,0.00,55.17,0.00,0.00,0.00,60.47,100.0,57.25
55-59,100.0,58.89,100.0,0.00,0.00,74.32,0.00,65.09
60-64,0.00,59.79,0.00,0.00,0.00,76.67,25.00,66.67
65-OVER,0.00,58.18,0.00,0.00,0.00,75.15,50.00,68.33
TOTAL,25.00,45.58,33.33,0.00,0.00,62.78,32.00,52.35
