AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,13.45,0.00,0.00,0.00,22.22,16.67,18.65
25-29,0.00,14.48,0.00,0.00,0.00,25.11,5.56,20.15
30-34,0.00,21.95,100.0,0.00,0.00,26.34,20.00,25.00
35-39,0.00,21.21,40.00,0.00,50.00,34.29,14.29,30.03
40-44,33.33,40.59,50.00,0.00,0.00,44.86,25.00,43.42
45-49,0.00,42.20,50.00,0.00,50.00,50.83,33.33,47.78
50-54,0.00,38.12,66.67,0.00,0.00,53.85,14.29,48.19
55-59,0.00,49.40,0.00,0.00,0.00,56.56,14.29,53.21
60-64,25.00,53.06,100.0,0.00,50.00,57.62,0.00,55.79
65-OVER,50.00,52.31,0.00,0.00,100.0,62.82,42.86,60.49
TOTAL,15.00,36.42,39.13,0.00,37.50,48.87,21.36,44.66
