AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,18.48,13.77,10.63,25,16.22,11.18,0,20,5.88,16.67,14.36,10.77,20,9.3,7.22,18.37,20.1,19.75,11.43,19.74,13.97,16.34
25-29,30.95,14.83,11.09,33.33,18.44,12.8,0,6.25,6.9,11.11,14.1,9.33,37.5,8.33,9.2,18.18,21.48,18.73,15.79,24.72,13.61,17.9
30-34,36.36,22.5,17.8,25,25.14,20.13,0,13.51,4.35,16.67,19.24,15.08,0,12.43,10.56,50,31.09,30.14,42.11,38.47,24.10,27.9
35-39,45,28.38,22.67,16.67,36.01,28.82,0,23.91,19.05,18.18,26.03,19.83,0,16.8,18.23,37.5,39.89,38.68,23.08,47.06,33.84,36.39
40-44,45,33.85,27.64,33.33,39.31,33.27,0,17.14,22.86,14.29,30.84,28,0,21.73,22.48,46.67,47.8,46.27,30,53.47,43.07,43.39
45-49,45.59,36.9,33.14,22.22,38.89,43.83,0,22.5,54.17,33.33,31.21,28.83,50,23.21,24.42,50,54.36,55.6,52.38,55.95,47.40,48.99
50-54,48.19,39.51,38.05,33.33,40.91,42.15,0,38.46,18.52,44.44,33.06,30.82,16.67,21.84,24.85,69.57,59.28,61.21,57.14,59.48,53.21,54.1
55-59,31.91,42.8,42.01,100,41.81,46.19,0,42.86,29.17,0,33.21,32.55,25,21.17,24.09,33.33,63.82,66.41,47.62,60.62,54.54,58.01
60-64,65.12,49.26,44.43,20,37.85,46.42,0,38.46,33.33,20,34,35.68,28.57,23.05,24.95,55.56,67.41,71,45.45,61.09,59.44,62.03
65-OVER,57.38,45.34,48.56,33.33,44.16,46.06,50,9.52,51.35,66.67,32.63,37.83,21.74,24.27,29.08,44,66,73.9,64.29,58.58,61.03,63.21
TOTAL,41.38,29.66,26.07,31.25,31.76,31.42,16.67,22.44,22.76,23.88,24.21,22.27,19.48,18.22,19.94,40.1,50.85,52.29,36.97,46.67,37.75,43.13
