AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,28.87,50.00,0.00,50.00,32.32,28.57,29.78
25-29,50.00,23.65,33.33,0.00,0.00,23.91,50.00,24.45
30-34,0.00,32.81,100.0,0.00,0.00,35.04,31.25,33.47
35-39,0.00,36.75,33.33,0.00,0.00,57.26,16.67,41.71
40-44,33.33,45.65,0.00,0.00,0.00,56.43,42.86,48.97
45-49,0.00,52.73,50.00,0.00,0.00,56.38,60.00,54.00
50-54,0.00,57.34,0.00,0.00,0.00,58.80,52.38,57.50
55-59,0.00,59.82,66.67,0.00,66.67,68.40,55.56,63.07
60-64,50.00,65.23,0.00,0.00,100.0,75.86,61.54,70.36
65-OVER,100.0,65.06,0.00,0.00,100.0,73.98,66.67,70.10
TOTAL,33.33,46.27,42.11,0.00,36.84,61.36,47.67,51.94
