AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,27.0,30.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,1.0,412.0,404.0,0.0,133.0,123.0,1151.0
25-29,0.0,25.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,5.0,0.0,403.0,337.0,0.0,137.0,119.0,1065.0
30-34,0.0,6.0,18.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,394.0,298.0,0.0,110.0,81.0,920.0
35-39,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,1.0,0.0,364.0,327.0,0.0,124.0,77.0,928.0
40-44,1.0,16.0,19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,5.0,0.0,387.0,374.0,0.0,124.0,93.0,1032.0
45-49,0.0,15.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,6.0,0.0,477.0,405.0,0.0,131.0,106.0,1167.0
50-54,0.0,11.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,554.0,493.0,0.0,144.0,93.0,1323.0
55-59,0.0,20.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,6.0,0.0,534.0,550.0,0.0,120.0,82.0,1345.0
60-64,0.0,13.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,4.0,0.0,576.0,501.0,0.0,101.0,74.0,1295.0
65-OVER,0.0,43.0,29.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,6.0,0.0,1989.0,1677.0,0.0,244.0,151.0,4157.0
TOTAL,1.0,190.0,179.0,0.0,11.0,15.0,0.0,1.0,1.0,0.0,33.0,36.0,0.0,52.0,40.0,1.0,6090.0,5366.0,0.0,1368.0,999.0,14383.0
