AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,14.29,13.58,9.28,0,12.5,9.38,0,0,28.57,33.33,13.98,7.52,0,7.58,3.45,28.57,21.97,20.97,0,18.05,9.22,17.29
25-29,0,17.59,17.05,0,15,20,0,50,0,0,11.19,7.12,0,5.77,8.11,20,22.09,19.21,0,20.29,10.41,18.63
30-34,0,23.18,17.94,0,26,21.43,0,0,0,100,17.14,9.57,0,14.29,4.35,0,31.27,30.54,100,28.03,18.47,27.38
35-39,0,27.16,26.37,0,27.91,10.81,0,0,0,0,18.55,13.75,0,6.98,25,0,38.02,35.71,0,37.73,26.13,33.56
40-44,0,35.39,28.34,0,29.27,24.24,0,83.33,100,0,15.62,13.77,0,8.33,10.53,0,47.34,46.7,0,42.04,31.07,42.42
45-49,0,27.62,32.2,0,28.12,35.42,0,0,33.33,0,25.23,22.68,0,29.09,12.5,0,51.4,52.17,0,44.24,35.13,46.87
50-54,0,35.8,37.99,0,28.12,20.59,0,0,33.33,0,24.03,20.91,0,21.21,24.39,50,56,56.59,0,50.24,42.11,52.13
55-59,0,38.56,43.71,0,38.46,43.75,0,0,0,0,21.97,20.95,0,46.81,30.3,0,60.88,61.89,0,53.17,44.25,57.38
60-64,33.33,49.07,49.79,0,30,47.83,0,0,100,0,25,20.83,0,35.48,17.24,33.33,65.44,70.01,0,58.96,56.15,64.25
65-OVER,28.57,58.18,63.01,0,60,54.84,0,50,50,0,31.82,29.93,0,31.58,20.55,71.43,67.09,73.37,0,54.02,52.41,67.84
TOTAL,11.9,31.0,30.05,0,25.94,26.67,0,31.82,40.91,18.18,17.52,14.02,0.0,20.04,15.37,34.48,50.79,52.01,100.0,40.35,31.08,45.83
