RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,23.98,27.36,0.00,25.54
OTHER,14.13,17.36,25.00,16.13
NATIVE-AM,40.00,33.33,0.00,37.50
HISP-LT,20.00,20.83,0.00,20.44
ASIA-PI,15.38,16.00,0.00,15.67
WHITE,44.63,42.14,0.00,43.28
BLACK,27.88,37.83,0.00,33.79
TOTAL,38.20,39.77,14.29,39.07
