AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,3.85,0.00,0.00,23.53,27.78,19.88
25-29,0.00,0.00,0.00,0.00,0.00,23.94,0.00,18.99
30-34,0.00,22.22,0.00,0.00,0.00,23.97,26.67,23.03
35-39,0.00,0.00,9.09,0.00,0.00,33.60,40.00,30.41
40-44,0.00,16.67,25.00,0.00,25.00,29.05,16.67,27.98
45-49,0.00,30.00,0.00,0.00,33.33,48.51,20.00,42.64
50-54,0.00,16.67,0.00,0.00,0.00,40.49,50.00,38.76
55-59,0.00,53.33,0.00,0.00,50.00,44.36,16.67,43.95
60-64,0.00,30.00,50.00,0.00,0.00,46.77,0.00,44.29
65-OVER,0.00,35.00,0.00,0.00,50.00,53.24,16.67,51.21
TOTAL,0.00,26.04,5.06,0.00,25.00,38.85,21.95,35.69
