AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,15.62,5,0,33.33,0,0,0,0,0,11.11,0,0,0,0,100,12.99,14.93,0,13.75,6.94,12.48
25-29,0,18.18,14.29,0,0,0,0,0,0,0,8.33,0,0,0,0,0,14.47,18.46,0,15.94,4.55,14.5
30-34,0,0,10.53,0,0,0,0,0,0,0,11.11,20,0,50,0,0,28.8,25.71,0,24.59,26.47,24.8
35-39,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,31.21,39.24,0,27.94,27.03,30.22
40-44,0,14.29,35.71,0,0,0,0,0,0,0,0,0,0,0,0,0,33.15,45.65,0,44.62,38.10,37.47
45-49,0,44.44,26.67,0,0,0,0,0,0,0,25,66.67,0,0,0,0,38.31,49.34,0,41.3,39.53,42
50-54,0,36.36,37.5,0,0,0,0,0,0,0,20,33.33,0,50,100,0,45.09,51.79,0,44.62,51.02,47.23
55-59,0,12.5,12.5,0,0,0,0,0,0,0,50,0,0,0,0,0,47.65,60.87,0,44.44,46.77,49.25
60-64,0,33.33,55.56,0,0,0,0,0,0,0,0,0,0,100,0,0,67.74,64.52,0,60.29,49.25,62.05
65-OVER,0,46.15,47.06,0,0,0,0,0,0,0,25,25,0,0,100,0,60.89,72.21,0,51.82,40.22,62
TOTAL,0.0,21.43,24.84,0,9.09,0.0,0,0,0,0,12.5,12.2,0,30.0,28.57,100.0,43.29,51.02,0,37.89,33.76,42.14
