AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,8.2,8.9,0,15.62,6.45,0,0,25,0,2.08,0,0,9.52,0,0,12.36,13.6,0,13.36,13.43,12.07
25-29,0,11.7,17.58,0,22.22,8.33,0,0,0,0,4.17,5,0,11.11,8.33,0,14.47,15.85,0,11.48,10.62,14.11
30-34,0,20.21,11.46,0,10,0,0,0,0,0,4.55,7.14,0,22.22,22.22,0,19.62,19.57,0,28.72,17.14,19.59
35-39,0,22.4,15.89,0,11.76,40,0,0,0,0,15.79,20.83,0,0,11.11,0,26.27,26.44,0,32.88,22.73,25.29
40-44,100,26.42,19.83,0,50,40,0,0,0,0,24.32,13.79,0,12.5,18.18,0,33.64,35.12,0,33.82,33.59,32.71
45-49,0,32.58,35.24,0,23.08,100,0,0,0,0,14.81,27.27,0,23.53,26.32,0,36.14,39.35,0,43.98,41.62,37.49
50-54,100,40.51,34.67,0,41.67,75,0,0,0,0,36,33.33,0,11.11,37.5,0,45.32,47.63,0,48.28,41.10,45.28
55-59,0,45.83,33.33,0,50,50,0,0,0,0,42.86,61.54,0,42.86,50,0,52.89,55.31,0,54.76,43.09,52.39
60-64,0,31.71,45.71,0,66.67,50,0,0,100,0,41.67,30,0,42.86,42.86,0,57.25,63.29,0,62.89,52.00,58.49
65-OVER,0,37.84,52.17,0,14.29,33.33,0,0,100,0,33.33,42.86,0,20,22.22,0,54.58,66.64,0,57.22,56.79,58.77
TOTAL,28.57,25.23,23.95,0,24.37,21.62,0,0.0,25.0,0,17.39,19.17,0,18.25,20.2,0.0,36.32,40.64,0.0,36.23,33.28,36.03
