AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,25.0,33.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,90.0,68.0,0.0,28.0,19.0,280.0
25-29,0.0,23.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,104.0,90.0,0.0,41.0,15.0,306.0
30-34,0.0,26.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,132.0,104.0,0.0,46.0,18.0,371.0
35-39,0.0,28.0,33.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,143.0,117.0,0.0,57.0,22.0,413.0
40-44,0.0,39.0,54.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,4.0,2.0,0.0,228.0,196.0,0.0,90.0,44.0,680.0
45-49,0.0,45.0,53.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,1.0,0.0,340.0,344.0,0.0,107.0,78.0,985.0
50-54,0.0,72.0,56.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,3.0,2.0,0.0,440.0,480.0,0.0,141.0,89.0,1305.0
55-59,0.0,53.0,57.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,2.0,0.0,474.0,477.0,0.0,128.0,101.0,1312.0
60-64,0.0,51.0,34.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,421.0,441.0,0.0,115.0,80.0,1166.0
65-OVER,0.0,118.0,136.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,7.0,6.0,0.0,1162.0,1247.0,0.0,234.0,187.0,3120.0
TOTAL,0.0,480.0,507.0,0.0,38.0,26.0,0.0,1.0,3.0,0.0,50.0,42.0,0.0,37.0,16.0,0.0,3534.0,3564.0,0.0,987.0,653.0,9938.0
