AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,100.0,25.77,0.00,100.0,0.00,24.10,5.56,24.34
25-29,0.00,28.93,100.0,0.00,0.00,28.02,0.00,28.09
30-34,0.00,35.98,50.00,0.00,0.00,38.03,36.36,36.83
35-39,0.00,47.78,0.00,0.00,0.00,38.71,37.50,42.93
40-44,0.00,47.90,0.00,0.00,0.00,54.58,27.27,50.90
45-49,33.33,62.83,0.00,0.00,0.00,56.76,57.14,59.39
50-54,0.00,60.82,0.00,0.00,0.00,55.69,38.46,57.17
55-59,0.00,66.79,0.00,0.00,50.00,62.43,12.50,63.68
60-64,0.00,70.40,0.00,0.00,50.00,71.87,66.67,70.89
65-OVER,0.00,69.37,0.00,0.00,0.00,72.19,75.00,71.24
TOTAL,18.18,52.87,22.22,100.0,12.50,55.84,34.34,54.00
