AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,12.0,582.0,608.0,1.0,110.0,80.0,0.0,3.0,2.0,1.0,224.0,151.0,0.0,175.0,134.0,9.0,2695.0,2016.0,1.0,1615.0,1094.0,9513.0
25-29,4.0,810.0,757.0,0.0,100.0,82.0,0.0,3.0,0.0,0.0,121.0,134.0,0.0,135.0,113.0,2.0,3365.0,3090.0,1.0,1336.0,879.0,10932.0
30-34,3.0,660.0,659.0,0.0,61.0,40.0,0.0,0.0,3.0,0.0,80.0,84.0,0.0,51.0,47.0,3.0,2466.0,2495.0,0.0,1175.0,733.0,8560.0
35-39,3.0,359.0,433.0,0.0,37.0,39.0,0.0,2.0,1.0,0.0,63.0,59.0,0.0,41.0,36.0,1.0,1693.0,1847.0,0.0,1012.0,651.0,6277.0
40-44,3.0,227.0,275.0,1.0,29.0,39.0,0.0,1.0,1.0,0.0,57.0,41.0,0.0,32.0,28.0,2.0,1348.0,1479.0,1.0,832.0,584.0,4980.0
45-49,1.0,188.0,188.0,0.0,17.0,18.0,0.0,3.0,0.0,0.0,56.0,54.0,0.0,21.0,15.0,0.0,1042.0,1084.0,1.0,859.0,553.0,4100.0
50-54,1.0,194.0,168.0,0.0,22.0,25.0,0.0,0.0,1.0,0.0,39.0,35.0,0.0,35.0,33.0,0.0,1110.0,1049.0,2.0,927.0,640.0,4281.0
55-59,0.0,152.0,168.0,0.0,31.0,18.0,0.0,1.0,1.0,0.0,38.0,34.0,0.0,21.0,32.0,0.0,1249.0,1044.0,0.0,868.0,609.0,4266.0
60-64,0.0,124.0,117.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,22.0,21.0,0.0,1494.0,1179.0,0.0,660.0,470.0,4155.0
65-OVER,5.0,275.0,232.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,31.0,30.0,0.0,51.0,35.0,3.0,4206.0,3222.0,0.0,1354.0,776.0,10267.0
TOTAL,32.0,3571.0,3605.0,2.0,438.0,380.0,0.0,13.0,10.0,1.0,727.0,648.0,0.0,584.0,494.0,20.0,20668.0,18505.0,6.0,10638.0,6989.0,67331.0
