ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,9.57,19.54,19.23,25.00,16.67,39.70,25.47,35.59
2016 Primary,3.19,13.02,7.32,0.00,9.38,26.64,9.75,23.53
2016 Primary Runoff,0.00,0.04,2.44,0.00,0.00,6.37,2.73,5.13
2016 General,35.19,56.07,51.06,42.86,47.22,69.34,56.15,66.28
2018 Primary,0.94,9.45,3.16,0.00,5.71,17.28,7.85,15.34
2018 Primary Runoff,0.00,3.75,2.11,0.00,11.11,13.11,5.26,11.09
2018 General,33.62,50.97,42.27,20.00,46.51,65.73,42.65,61.72
