ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.19,31.19,0.00,35.33
2016 Primary,27.96,21.21,0.00,24.32
2016 Primary Runoff,5.95,3.67,0.00,4.72
2016 General,67.14,65.75,100.0,66.42
2018 Primary,18.49,13.73,0.00,15.98
2018 Primary Runoff,11.96,9.95,0.00,10.89
2018 General,63.98,62.29,0.00,63.04
