ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,39.35,35.98,0.00,37.55
2016 Primary,20.89,18.50,0.00,19.62
2016 Primary Runoff,5.06,3.61,0.00,4.30
2016 General,66.22,68.41,100.0,67.39
2018 Primary,15.12,11.58,0.00,13.24
2018 Primary Runoff,12.35,8.96,0.00,10.55
2018 General,62.74,58.23,100.0,60.42
