COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CLAYTON,32291.0,15.0,1308.0,836.0,0.0,248.0,155.0,0.0,14.0,14.0,2.0,638.0,404.0,4.0,406.0,493.0,0.0,2385.0,1875.0,12.0,15224.0,8258.0
DEKALB,80646.0,6.0,3303.0,2814.0,0.0,641.0,446.0,1.0,36.0,19.0,0.0,690.0,522.0,1.0,864.0,573.0,2.0,18514.0,16357.0,1.0,23008.0,12848.0
FULTON,195716.0,183.0,12245.0,10169.0,6.0,1556.0,1184.0,0.0,49.0,56.0,5.0,1576.0,1382.0,8.0,1442.0,1242.0,83.0,32647.0,33220.0,64.0,61892.0,36707.0
TOTAL,308653.0,204.0,16856.0,13819.0,6.0,2445.0,1785.0,1.0,99.0,89.0,7.0,2904.0,2308.0,13.0,2712.0,2308.0,85.0,53546.0,51452.0,77.0,100124.0,57813.0
