COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BALDWIN,3.0,329.0,374.0,0.0,72.0,53.0,0.0,12.0,11.0,0.0,101.0,65.0,0.0,97.0,87.0,6.0,7296.0,6309.0,3.0,6028.0,4158.0,25004.0
BARROW,24.0,1791.0,1939.0,1.0,170.0,167.0,0.0,14.0,11.0,5.0,832.0,707.0,1.0,463.0,378.0,34.0,18095.0,15857.0,7.0,2822.0,2134.0,45452.0
BUTTS,6.0,551.0,594.0,0.0,47.0,52.0,0.0,5.0,7.0,0.0,56.0,52.0,0.0,25.0,11.0,5.0,5207.0,4699.0,4.0,1852.0,1432.0,14605.0
CLARKE,84.0,4039.0,4017.0,2.0,524.0,426.0,0.0,25.0,18.0,7.0,882.0,685.0,7.0,883.0,653.0,68.0,22140.0,19517.0,14.0,9182.0,5980.0,69153.0
COLUMBIA,9.0,544.0,564.0,0.0,64.0,49.0,0.0,8.0,9.0,0.0,113.0,95.0,1.0,88.0,77.0,5.0,4974.0,4592.0,3.0,993.0,833.0,13021.0
GLASCOCK,0.0,25.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,930.0,824.0,0.0,67.0,60.0,1944.0
GREENE,5.0,376.0,379.0,0.0,20.0,22.0,0.0,1.0,1.0,0.0,48.0,59.0,0.0,28.0,25.0,1.0,3992.0,3754.0,0.0,2250.0,1590.0,12551.0
GWINNETT,54.0,2574.0,2545.0,5.0,494.0,452.0,0.0,37.0,20.0,7.0,1309.0,1082.0,5.0,591.0,560.0,35.0,15217.0,14043.0,24.0,5356.0,4288.0,48698.0
HANCOCK,2.0,75.0,71.0,0.0,13.0,8.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0,3.0,3.0,0.0,702.0,692.0,0.0,2461.0,2016.0,6061.0
HENRY,10.0,1515.0,1447.0,0.0,303.0,232.0,0.0,5.0,10.0,0.0,288.0,236.0,1.0,140.0,77.0,8.0,12003.0,11005.0,5.0,3843.0,2764.0,33892.0
