COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
DEKALB,276900.0,105.0,10305.0,10016.0,0.0,2724.0,1857.0,0.0,149.0,108.0,2.0,1770.0,1303.0,2.0,2157.0,1940.0,3.0,26589.0,21665.0,27.0,112920.0,83258.0
GWINNETT,109134.0,205.0,5329.0,5166.0,13.0,1626.0,1343.0,3.0,119.0,78.0,20.0,3043.0,2394.0,14.0,2814.0,2916.0,39.0,22109.0,19820.0,95.0,24194.0,17794.0
NEWTON,56032.0,22.0,2014.0,2135.0,1.0,280.0,169.0,0.0,20.0,23.0,0.0,479.0,349.0,0.0,162.0,148.0,2.0,12000.0,10407.0,3.0,16474.0,11344.0
ROCKDALE,61278.0,21.0,3421.0,3290.0,0.0,515.0,350.0,0.0,22.0,18.0,1.0,674.0,542.0,0.0,363.0,278.0,9.0,11749.0,10503.0,13.0,17139.0,12370.0
TOTAL,503344.0,353.0,21069.0,20607.0,14.0,5145.0,3719.0,3.0,310.0,227.0,23.0,5966.0,4588.0,16.0,5496.0,5282.0,53.0,72447.0,62395.0,138.0,170727.0,124766.0
