COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
COBB,70.81,60.64,53.61,47.46,50,66.62,64.2,0,72.73,53.75,72.73,69.21,62.28,46.15,63.76,61.37,66.99,75.5,73.06,30.77,66.46,57.32
DEKALB,65.19,52.63,54.93,49.47,0,58.73,53.29,0,50.65,52.05,33.33,60.3,52.92,0,58.64,58.3,0,72.76,71.03,0,57.15,47.64
TOTAL,66.28,59.59,57.61,52.39,37.04,61.06,58.17,,63.25,56.72,54.55,63.82,56.88,54.39,61.69,60.22,63.18,71.76,69.96,47.37,60.07,51.19
