COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
DEKALB,162162.0,21.0,5284.0,3854.0,0.0,1394.0,816.0,0.0,72.0,44.0,0.0,944.0,648.0,0.0,1164.0,993.0,2.0,18786.0,14859.0,5.0,71924.0,41352.0
GWINNETT,69227.0,132.0,2903.0,2231.0,7.0,939.0,725.0,2.0,56.0,38.0,12.0,1825.0,1180.0,7.0,1571.0,1595.0,29.0,15707.0,13683.0,61.0,16508.0,10016.0
NEWTON,34018.0,13.0,987.0,776.0,0.0,130.0,71.0,0.0,13.0,15.0,0.0,250.0,168.0,0.0,81.0,77.0,1.0,8016.0,6644.0,2.0,10916.0,5858.0
ROCKDALE,38325.0,15.0,1860.0,1462.0,0.0,269.0,143.0,0.0,9.0,8.0,1.0,384.0,262.0,0.0,188.0,150.0,6.0,7908.0,6845.0,11.0,11759.0,7045.0
TOTAL,303732.0,181.0,11034.0,8323.0,7.0,2732.0,1755.0,2.0,150.0,105.0,13.0,3403.0,2258.0,7.0,3004.0,2815.0,38.0,50417.0,42031.0,79.0,111107.0,64271.0
