COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
FORSYTH,71765.0,95.0,5757.0,5345.0,0.0,407.0,357.0,0.0,38.0,29.0,5.0,1022.0,808.0,12.0,1918.0,1820.0,82.0,27487.0,24428.0,4.0,1246.0,905.0
GWINNETT,229396.0,432.0,10951.0,8781.0,32.0,3082.0,2311.0,2.0,174.0,152.0,55.0,8853.0,5968.0,65.0,6749.0,6499.0,140.0,64796.0,56814.0,130.0,33430.0,19980.0
TOTAL,301161.0,527.0,16708.0,14126.0,32.0,3489.0,2668.0,2.0,212.0,181.0,60.0,9875.0,6776.0,77.0,8667.0,8319.0,222.0,92283.0,81242.0,134.0,34676.0,20885.0
