COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ATKINSON,0,36.59,33.33,0,25,33.33,0,75,100,0,44.19,39.77,0,0,50,0,62.93,62.27,0,58.82,50.89,59.52
BEN HILL,100,47.27,34.29,0,70.59,45.45,0,0,0,0,48.57,32.14,0,56.52,40,100,67.66,68.95,0,58.73,44.53,61.97
BERRIEN,0,48.98,43.38,0,30,31.03,0,28.57,75,0,43.48,28.85,0,64.29,45,75,62.44,64.88,0,54.89,45.32,61.1
BIBB,70.59,56.72,48.08,0,54.88,49.28,0,50,50,100,53.16,50.41,100,56.11,55.82,25,72.99,71.3,33.33,67.61,54.63,68.29
BLECKLEY,50,64.08,54,0,76.92,66.67,0,100,100,0,57.14,50,0,73.33,43.48,66.67,74.06,75.36,0,64.28,46.51,70.61
BROOKS,0,56.02,49.14,0,41.94,45.16,0,33.33,50,0,47.76,42.22,0,50,44.44,50,67.22,68.14,0,61.66,46.75,61.91
COLQUITT,56.25,46.89,35.78,0,45.45,41.51,0,40,14.29,0,41.48,32.11,0,34,42.22,75,65.73,65.21,100,48.7,33.82,57.77
COOK,0,42.97,41.24,0,39.39,34.78,0,66.67,33.33,0,41.79,27.27,0,36.36,45,100,68.9,67.67,0,58.63,48.21,63.13
DODGE,0,47.97,36.54,0,16.67,25,0,33.33,100,0,41.94,45.83,0,63.16,26.67,100,67.81,68.25,0,58.77,44.65,63.24
HOUSTON,42.47,46.73,41.54,50,46.43,46.19,100,50.82,58.82,50,50.13,45.88,0,51.29,50,48.78,64.28,65.09,31.08,63.49,50.92,60.73
IRWIN,100,70.59,29.82,0,80,60,0,0,0,0,45,33.33,0,62.5,50,100,72.51,72.25,0,56.94,43.56,66.46
JONES,22.22,55.26,31.62,100,55,66.67,0,66.67,44.44,0,52.63,44.44,100,64.71,41.38,125,71.36,70.77,0,72.47,59.68,69.41
LANIER,50,53.04,44.57,0,40,23.53,0,50,0,0,31.71,39.13,0,56.25,55.56,0,57.76,60.11,0,59.07,43.87,56.24
LOWNDES,25.93,42.31,35.69,0,48.05,39.18,0,48.39,44.83,0,47.09,43.33,0,48.84,49.79,44.44,64.18,63.42,30.77,55.38,41.59,57.07
MONROE,57.14,60.33,53.31,0,49.02,58.62,0,33.33,66.67,0,56.36,45.83,0,51.85,47.37,50,73.26,72.53,25,68.35,52.93,69.28
PULASKI,0,53.42,35.59,0,66.67,36.36,0,0,0,0,70,52.94,0,30.77,45.45,0,69.02,70.04,0,60.96,44.75,64.43
TELFAIR,50,52.31,37.33,0,50,60,0,0,100,0,47.62,20,0,50,22.22,100,69.62,69.64,0,63.14,50.00,64.75
THOMAS,60,56.27,45.96,0,49.43,36.92,0,50,60,100,40,30.61,0,49.25,47.37,75,68.17,66.17,33.33,62.3,43.84,61.92
TIFT,36.36,46.59,37.5,0,50.68,46.03,0,0,0,0,46.67,42.12,0,39.13,41.11,50,69.08,69.11,50,53.23,38.51,61.12
TURNER,0,55,33.33,0,16.67,42.86,0,0,50,0,34.78,41.18,0,40,16.67,0,70.18,68.2,100,58.5,42.50,61.3
TWIGGS,25,56.67,50,0,50,50,0,100,0,0,41.67,53.85,0,33.33,25,100,65.02,65.43,100,73.89,58.08,65
WILCOX,0,50,48.15,0,57.14,50,0,0,66.67,0,60,31.82,0,60,66.67,100,69.3,69.84,0,62.08,44.29,64.59
WILKINSON,100,60,45.88,0,50,36.36,0,0,0,0,60,50,0,50,20,0,72.79,72.69,100,74.38,56.35,69.53
TOTAL,43.58,49.39,41.48,45.45,47.77,44.7,100.0,48.88,50.0,50.0,47.43,41.4,50.0,51.01,48.73,57.78,67.36,67.28,33.33,60.98,46.9,62.21
