COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,0,68.75,50,0,20,33.33,0,100,0,0,16.67,66.67,0,66.67,75,0,72.24,75.87,0,65.53,52.94,67.03
BIBB,26,46.75,36.2,0,44.57,35.78,0,36.36,38.1,0,53.14,37.85,0,47.52,42.93,50,67.07,66.93,7.41,63.95,48.39,59.44
CALHOUN,20,50,40.91,0,100,0,0,0,0,0,42.86,37.5,0,66.67,66.67,0,74.36,75.18,0,67.47,52.16,65.97
CHATTAHOOCHEE,0,32.88,18.89,0,21.95,4.76,0,40,100,0,17.27,11.11,0,18.92,21.88,0,36.44,34.03,0,42.74,30.55,33.29
CLAY,0,69.23,56.25,0,75,0,0,0,0,0,50,50,0,50,100,0,78.85,79.84,0,62.84,53.41,67.7
CRAWFORD,50,54.69,38.86,0,38.89,23.53,0,0,66.67,0,38.89,15.79,0,55.56,37.5,0,69.37,68.38,100,72.51,52.53,66.43
CRISP,0,42.74,44.85,0,36.84,23.08,0,100,66.67,0,52.5,40.62,0,41.3,32.35,100,70.75,71.01,0,51.94,37.16,59.44
DECATUR,25,51.24,40.12,0,43.14,56.67,0,33.33,0,0,44.74,40.86,0,41.67,43.48,100,66.75,65.63,66.67,58.5,43.14,59.83
DOOLY,200,56.94,36.62,0,69.23,54.55,0,100,0,0,24.07,17.95,0,42.86,23.53,0,67.77,70.43,0,61.42,45.35,60.68
DOUGHERTY,8.97,46.5,33.8,0,42.21,30.64,0,33.33,14.29,25,39.29,36.11,0,38.1,29.5,13.04,62.04,60.8,9.17,58.24,42.86,53.59
EARLY,0,52.46,38.46,0,27.27,20,0,0,0,0,35.71,50,0,25,22.22,0,72.06,71.33,33.33,62.16,44.04,62.82
GRADY,0,48.47,42.41,0,46.43,37.14,0,50,83.33,0,44.57,32.32,0,36,34.48,0,66.18,66.08,20,59.45,43.59,60.94
LEE,23.08,55.28,52.13,100,46.05,44,0,80,28.57,0,45.52,41.57,0,55.28,42.45,15.38,68.09,66.2,14.29,67.3,55.99,65.14
MACON,100,47.25,31.11,0,18.75,62.5,0,0,0,0,33.33,27.78,0,42.31,42.86,0,68.86,67.76,0,62.86,48.68,59.98
MARION,0,47.22,39.08,0,20,55.56,0,75,33.33,0,47.22,44.74,0,40.91,33.33,100,59.34,60.85,0,69.08,51.11,59.36
MILLER,0,45.45,40.82,0,40,25,0,66.67,100,0,33.33,25,0,33.33,0,0,67.98,67.58,0,55.91,35.86,61.8
MITCHELL,0,46.64,37.5,0,47.06,88.89,0,33.33,0,0,27.27,31.48,0,50,36.84,100,67.19,66.67,0,60.93,44.59,60.11
MUSCOGEE,34.09,43.48,31.85,33.33,36.9,30.54,100,30,23.26,100,38.51,31.62,50,42.52,39.89,62.5,54.16,52.97,15,55.46,40.52,49.33
PEACH,66.67,57,40.72,0,44,44.23,0,71.43,57.14,0,53.02,46.05,0,47.73,32.43,100,69.6,66.67,0,60.45,45.66,60.35
QUITMAN,0,68.42,40.91,0,33.33,0,0,50,50,0,66.67,33.33,0,50,50,0,65.7,72.8,0,64.09,56.85,64.87
RANDOLPH,0,73.33,25,0,83.33,50,0,50,0,0,50,50,0,33.33,25,0,72.49,73.87,50,65.86,51.04,65.06
SCHLEY,0,73.08,44.44,0,20,25,0,0,0,0,38.46,63.64,0,50,33.33,100,72.13,74.87,0,65.25,47.88,69.43
SEMINOLE,0,51.19,40.28,0,53.33,33.33,0,25,0,0,30,28.57,0,60,57.14,50,65.71,67.81,0,53.79,38.69,59.41
STEWART,0,60,58.82,0,14.29,50,0,0,100,0,10,71.43,0,14.29,0,0,74.53,73.13,100,71.57,52.71,66.75
SUMTER,0,47.09,40,0,51.79,49.02,0,0,0,0,35.58,29.87,0,34.55,42.55,0,69.36,69.81,28.57,57.78,45.13,60.03
TALBOT,0,68.83,54.55,0,70,57.14,0,66.67,0,0,42.86,57.14,0,150,50,0,72.22,71.02,0,74.88,62.76,70.06
TAYLOR,100,61.02,36.43,0,66.67,16.67,0,0,50,0,50,25,0,42.86,25,0,73.29,74.36,0,68.77,49.94,67.43
TERRELL,66.67,65.05,46.24,0,45.45,60,0,0,100,0,60,70,0,25,12.5,0,76.79,77.04,0,62.77,43.27,62.83
TOTAL,20.28,47.81,36.6,25.0,40.43,34.34,100.0,39.62,36.36,40.0,40.47,33.58,25.0,43.2,38.28,42.31,64.89,64.44,10.49,59.81,44.6,57.28
