COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,100,57.42,45.56,0,75,45,0,16.67,100,0,54.41,42.7,0,38.64,30.77,33.33,70.01,70.06,0,51.19,44.14,68.06
CLARKE,38.46,52.04,38.99,100,54.17,41.03,0,100,0,100,62.61,51.32,0,54.55,28.57,60,65.4,64.22,0,65.07,48.54,59.11
DAWSON,76.92,60.83,57.82,0,70.37,61.54,0,33.33,50,100,55.17,50.67,0,50,50,75,72.97,71.57,0,52,21.28,71.01
ELBERT,50,51.52,49.28,0,47.37,33.33,0,100,0,0,42.59,51.85,0,45.45,38.1,0,71.16,71.09,0,61.13,44.88,65.28
FANNIN,50,61.13,58.11,0,77.27,53.57,0,66.67,44.44,0,44.19,47.73,0,59.26,41.67,100,67.72,66.9,0,36.84,28.57,66.82
FORSYTH,86.11,68.38,64.53,100,62.61,58.12,0,73.91,65,0,68.54,58.15,66.67,62.43,58.18,76.74,73.08,70.98,0,68.34,52.50,70.76
FRANKLIN,50,57.71,47.29,0,43.48,25,0,0,66.67,0,51.02,59.52,0,45.71,44.12,100,67.9,68.56,0,51.38,39.42,65.78
GILMER,50,57.32,52.59,0,58.33,51.22,0,66.67,75,0,58.78,44.38,100,63.64,52.63,83.33,69.02,68.47,0,63.64,55.56,67.65
HABERSHAM,55.56,58.45,48.89,0,34.62,37.93,0,28.57,50,0,53.93,37.22,0,28.57,34.48,58.33,69.56,69.51,0,55.34,41.06,67.01
HALL,50,56.42,48.93,0,53.28,45.98,0,58.14,53.49,52.38,54.12,43.89,66.67,47.56,42.48,67.16,71.21,69.61,66.67,60.91,47.60,65.71
HART,66.67,60.21,52.07,0,27.27,56,0,40,50,0,54.17,47.83,0,36.07,34.04,50,68.87,69.9,0,62.3,47.37,66.28
JACKSON,88.89,56.4,49.22,0,60,54.21,0,33.33,72.73,100,59.54,53,0,46.67,42.11,58.82,72.57,71.46,25,64.95,50.20,69.27
LUMPKIN,87.5,58.02,53.14,0,51.06,54.05,0,78.26,52.17,100,53.12,40.37,0,46,51.61,100,68.48,67.71,0,53.49,40.51,66.76
MADISON,42.86,56.34,50.08,0,60,53.19,0,50,66.67,0,57.43,55.07,0,50,50,75,70.69,71.39,0,70.28,47.69,68.62
PICKENS,0,49.02,55.3,0,44.83,61.11,0,66.67,100,0,61.73,48.15,0,42.31,54.55,0,69.73,70.65,0,56.52,45.31,68.98
RABUN,33.33,65.88,63.07,0,50,75,0,100,33.33,0,52.94,39.74,0,58.82,34.78,42.86,71.33,69.84,0,43.33,58.33,69.84
STEPHENS,0,48.87,41.69,0,46.67,28.12,0,33.33,50,0,37.04,36.07,0,43.75,36.36,50,62.59,63.32,0,53.04,41.33,60.27
TOWNS,100,66.67,76.35,0,66.67,58.33,0,100,25,0,66.67,52.94,0,43.75,60,100,74.11,74.12,0,40,33.33,73.63
UNION,75,71.65,67.48,0,57.14,67.86,0,100,0,0,61.54,56.76,0,66.67,63.64,66.67,72.71,72.44,0,41.67,43.75,72.25
TOTAL,61.98,59.41,53.45,75.0,54.44,49.39,0,61.36,54.84,57.69,55.85,45.83,71.43,47.53,42.99,66.99,70.45,69.74,30.0,61.5,46.62,67.46
