COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CLAYTON,55.04,20.83,50.73,35.37,40,49.58,40.16,0,32.43,58.06,40,55.8,41.85,42.86,38.85,39.07,60,61.77,61.29,37.18,61.96,47.76
COBB,63.48,51.14,47.23,34.58,0,57.01,51.21,0,50,61.29,28.57,64.2,53.39,0,58.41,60.72,46.88,69.6,67.81,69.23,67.99,55.59
DOUGLAS,63.15,56.45,55.95,46.19,100,56.32,51.42,0,71.43,44.83,66.67,56.29,53.04,50,53.21,51.96,66.67,68.4,66.61,67.57,66.57,55.51
FAYETTE,73.13,66.67,68.76,62.23,0,72.07,61.46,0,66.67,50,0,63.08,62.14,100,51.24,51.06,75,75.31,73.25,33.33,79.9,69.76
FULTON,58.88,35.96,59.41,43.48,0,50.76,41.06,0,36.67,31.58,60,56.57,45.55,0,46.3,40.79,33.33,61.86,61,42.03,65.69,51.66
TOTAL,61.15,38.8,55.82,42.8,40.0,54.58,47.83,0.0,50.0,50.0,45.0,59.98,50.27,47.37,50.06,49.2,56.18,67.76,66.12,50.2,66.24,53.3
