PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
YELLOW CREEK,50.00,0.00,64.52,100.0,33.33,72.82,55.91,71.90
SHARPTOP,80.00,50.00,91.67,100.0,62.50,78.45,58.23,77.74
APPALACHIAN,40.00,71.43,57.14,0.00,75.00,68.27,46.58,67.16
REFUGE,25.00,40.00,26.67,50.00,60.00,67.79,54.02,66.55
HILL,40.00,0.00,47.83,60.00,28.57,70.23,48.81,68.23
HINTON,33.33,66.67,66.67,0.00,0.00,69.91,29.63,68.06
JERUSALEM,0.00,33.33,75.00,0.00,0.00,68.64,50.00,67.79
LUDVILLE,75.00,0.00,33.33,100.0,33.33,62.54,50.00,61.79
NELSON,40.00,57.14,33.33,0.00,50.00,68.04,58.70,67.11
TALKING ROCK,66.67,58.33,63.64,100.0,0.00,67.71,39.58,66.58
JASPER,43.75,50.91,55.56,66.67,45.45,62.41,48.11,61.10
TATE,66.67,41.67,50.00,100.0,44.44,67.27,47.97,65.82
TOTAL,48.65,48.54,55.79,80.95,42.65,69.36,50.35,68.13
