,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,32.46,37.57,0.0,35.22
1,45.13,50.72,100.0,48.14
2,52.77,53.17,100.0,53.0
3,56.04,59.91,100.0,58.12
4,63.0,61.35,,62.13
5,61.8,66.4,,64.17
6,67.58,68.91,0.0,68.28
7,71.27,73.51,100.0,72.48
8,67.13,63.43,,65.09
9,59.25,60.21,60.0,59.77
