PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,32.00,0.00,3.000,1.000,67.00
AG,0.00,4.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,92.00,77.00,0.00,21.00,11.00,210.0
D,1.000,3.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,71.00,61.00,0.00,25.00,17.00,183.0
F,0.00,3.000,1.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,81.00,76.00,0.00,8.000,4.000,175.0
H,0.00,37.00,38.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,5.000,3.000,0.00,2.000,1.000,0.00,679.0,605.0,0.00,334.0,155.0,1861.0
TOTAL,1.000,47.00,45.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,6.000,5.000,0.00,3.000,1.000,1.000,954.0,851.0,0.00,391.0,188.0,2496.0
