PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
TIFTON NORTHEAST,45.00,42.21,40.37,0.00,44.00,62.13,42.74,55.56
BRIGHTON,61.54,63.31,51.72,0.00,75.00,74.99,50.94,73.24
BROOKFIELD,0.00,53.33,54.84,0.00,50.00,69.18,46.15,66.89
CHULA,44.44,58.25,40.00,0.00,66.67,78.07,66.67,75.79
DOCIA,0.00,52.38,54.17,0.00,50.00,75.45,41.67,73.52
ELDORADO,0.00,43.30,33.33,0.00,40.00,67.47,39.02,63.50
OMEGA,100.0,42.48,41.56,0.00,37.50,67.06,26.09,58.88
TY TY,66.67,48.54,55.00,0.00,16.67,70.69,53.57,65.06
TIFTON NORTHWEST,22.22,50.80,49.50,0.00,70.37,70.56,44.44,65.09
TIFTON SOUTH,52.63,44.23,30.43,0.00,46.15,66.92,29.89,48.82
MOTT-LITMAN GYM,0.00,47.96,29.55,0.00,50.00,49.54,31.71,47.23
TIFTON LODGE,45.95,51.72,48.86,0.00,28.57,67.01,47.06,62.20
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,40.11,47.28,44.29,0.00,48.18,69.06,41.60,61.09
