AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,100.0,42.19,0.0,0.0,0.0,26.47,0.0,37.87
30-34,0.0,39.6,0.0,0.0,0.0,73.53,100.0,48.91
35-39,0.0,62.37,0.0,0.0,0.0,76.47,0.0,66.44
40-44,0.0,64.18,0.0,0.0,100.0,54.05,0.0,58.72
45-49,0.0,65.08,0.0,0.0,0.0,80.0,50.0,72.0
50-54,0.0,67.03,0.0,0.0,0.0,90.7,100.0,75.36
55-59,0.0,73.68,100.0,0.0,0.0,81.16,100.0,77.38
60-64,100.0,79.35,100.0,0.0,0.0,86.21,133.33,83.7
65-OVER,100.0,65.56,0.0,0.0,0.0,87.02,80.0,78.49
TOTAL,75.0,61.59,50.0,0.0,100.0,80.57,64.29,69.92
