,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.18,49.14,46.15,44.5
1,53.33,59.71,22.22,56.77
2,58.64,64.26,57.14,61.75
3,62.73,66.66,53.85,64.83
4,68.43,71.89,83.33,70.28
5,72.07,74.6,69.23,73.38
6,72.61,75.35,57.14,74.03
7,75.12,76.64,66.67,75.92
8,78.14,74.7,56.52,76.23
9,66.0,68.84,55.77,67.51
