AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,12.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,253.0,189.0,0.0,31.0,13.0,519.0
30-34,0.0,15.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,280.0,188.0,0.0,28.0,14.0,549.0
35-39,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,320.0,266.0,0.0,45.0,16.0,676.0
40-44,0.0,12.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,318.0,253.0,0.0,38.0,21.0,668.0
45-49,0.0,11.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,374.0,344.0,0.0,43.0,36.0,831.0
50-54,0.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,419.0,378.0,0.0,50.0,35.0,908.0
55-59,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,1.0,489.0,426.0,0.0,44.0,37.0,1035.0
60-64,0.0,12.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,507.0,454.0,0.0,57.0,29.0,1081.0
65-OVER,0.0,28.0,29.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1418.0,1340.0,0.0,126.0,77.0,3028.0
TOTAL,0.0,126.0,117.0,0.0,14.0,5.0,0.0,2.0,1.0,0.0,19.0,16.0,0.0,18.0,19.0,2.0,4378.0,3838.0,0.0,462.0,278.0,9295.0
