PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,4.000,61.00,40.00,0.00,3.000,6.000,0.00,0.00,1.000,0.00,128.0,98.00,0.00,8.000,9.000,0.00,383.0,301.0,0.00,69.00,33.00,1144.0
2A,1.000,73.00,70.00,0.00,6.000,6.000,0.00,1.000,1.000,0.00,50.00,35.00,0.00,15.00,17.00,1.000,823.0,715.0,0.00,44.00,32.00,1890.0
3A,0.00,37.00,29.00,0.00,7.000,5.000,0.00,1.000,0.00,0.00,55.00,43.00,0.00,5.000,1.000,1.000,611.0,507.0,0.00,14.00,19.00,1335.0
4A,0.00,81.00,55.00,0.00,7.000,10.00,0.00,3.000,0.00,1.000,88.00,80.00,0.00,11.00,13.00,2.000,772.0,594.0,0.00,18.00,12.00,1747.0
5A,0.00,47.00,51.00,0.00,1.000,1.000,0.00,0.00,0.00,1.000,220.0,172.0,0.00,3.000,3.000,0.00,150.0,101.0,0.00,85.00,46.00,881.0
6A,0.00,47.00,38.00,0.00,6.000,6.000,0.00,0.00,0.00,0.00,134.0,138.0,0.00,0.00,1.000,0.00,108.0,102.0,0.00,85.00,36.00,701.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AN,0.00,60.00,52.00,0.00,6.000,1.000,0.00,0.00,1.000,0.00,165.0,153.0,0.00,2.000,0.00,0.00,317.0,258.0,0.00,37.00,19.00,1071.0
BLCK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,0.00,36.00,41.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,31.00,21.00,0.00,0.00,0.00,2.000,441.0,391.0,0.00,4.000,3.000,971.0
CO,0.00,26.00,26.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,4.000,7.000,0.00,2.000,1.000,0.00,386.0,341.0,0.00,7.000,8.000,810.0
DG,0.00,67.00,67.00,0.00,9.000,9.000,0.00,0.00,0.00,0.00,118.0,91.00,0.00,8.000,9.000,2.000,832.0,733.0,0.00,21.00,14.00,1980.0
ES,1.000,32.00,43.00,0.00,4.000,4.000,0.00,0.00,0.00,1.000,78.00,59.00,0.00,0.00,0.00,0.00,315.0,241.0,0.00,33.00,24.00,835.0
FI,0.00,40.00,41.00,0.00,3.000,3.000,0.00,0.00,0.00,0.00,65.00,54.00,0.00,3.000,2.000,0.00,472.0,420.0,0.00,46.00,35.00,1184.0
GL,0.00,61.00,58.00,0.00,3.000,5.000,0.00,0.00,1.000,0.00,149.0,109.0,0.00,6.000,1.000,0.00,506.0,407.0,0.00,18.00,13.00,1337.0
LT,0.00,17.00,22.00,0.00,2.000,2.000,0.00,0.00,1.000,0.00,10.00,7.000,0.00,1.000,0.00,0.00,330.0,313.0,0.00,2.000,0.00,707.0
MC,0.00,49.00,40.00,0.00,0.00,4.000,0.00,0.00,0.00,0.00,8.000,6.000,0.00,2.000,2.000,0.00,462.0,421.0,0.00,6.000,3.000,1003.0
NI,0.00,54.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,31.00,0.00,1.000,0.00,0.00,663.0,571.0,0.00,11.00,11.00,1435.0
PG,1.000,125.0,94.00,1.000,8.000,5.000,0.00,1.000,1.000,1.000,147.0,148.0,0.00,13.00,18.00,3.000,1278.0,970.0,0.00,35.00,25.00,2874.0
TH,0.00,78.00,58.00,0.00,2.000,2.000,0.00,1.000,1.000,0.00,40.00,27.00,0.00,9.000,3.000,2.000,1030.0,915.0,0.00,27.00,23.00,2218.0
TI,0.00,24.00,14.00,0.00,0.00,1.000,0.00,1.000,0.00,0.00,9.000,13.00,0.00,0.00,0.00,0.00,184.0,184.0,0.00,2.000,0.00,432.0
TR,0.00,37.00,45.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,5.000,5.000,0.00,0.00,1.000,0.00,422.0,385.0,0.00,4.000,4.000,910.0
UT,1.000,16.00,22.00,0.00,3.000,0.00,0.00,0.00,0.00,0.00,3.000,2.000,0.00,0.00,0.00,0.00,284.0,267.0,0.00,0.00,0.00,598.0
VA,1.000,119.0,102.0,0.00,8.000,6.000,0.00,0.00,1.000,0.00,91.00,63.00,0.00,7.000,8.000,1.000,1452.0,1325.0,0.00,54.00,32.00,3270.0
WS,0.00,66.00,57.00,0.00,7.000,4.000,0.00,0.00,0.00,0.00,34.00,16.00,0.00,1.000,2.000,0.00,775.0,666.0,0.00,23.00,28.00,1679.0
TOTAL,9.000,1253.0,1121.0,1.000,88.00,82.00,0.00,8.000,8.000,4.000,1669.0,1378.0,0.00,97.00,91.00,14.00,12996.0,11128.0,0.00,645.0,420.0,31012.0
