PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0242,50.00,54.63,38.89,0.00,50.00,67.05,43.08,63.12
0248,50.00,51.45,63.55,0.00,51.28,76.04,62.15,73.70
0253,25.00,50.91,60.00,100.0,54.55,71.35,55.56,69.48
0257,38.46,64.08,33.33,50.00,70.00,71.75,47.87,69.41
0428,42.86,76.92,47.62,0.00,57.14,68.59,60.00,67.52
0455,23.81,52.17,48.48,0.00,53.85,70.24,50.48,67.80
0465,11.11,56.52,36.36,100.0,100.0,69.12,50.00,66.71
1407,16.67,56.00,73.53,0.00,50.00,75.71,51.96,72.96
1691,37.50,37.50,46.43,0.00,75.00,71.17,43.08,67.03
1704,57.14,63.04,27.27,0.00,0.00,65.06,55.17,63.80
1747,36.36,65.31,56.00,100.0,83.33,76.90,59.72,74.48
1765,33.33,66.25,60.76,100.0,65.52,73.77,55.00,70.71
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
N0245,48.05,62.24,62.13,66.67,70.00,75.00,57.53,72.69
N0255,55.00,58.65,47.54,0.00,33.33,67.39,35.62,63.22
S0245,50.00,57.46,59.65,0.00,60.00,69.58,49.80,66.33
S0255,85.71,57.09,55.88,80.00,42.86,67.95,45.41,65.36
TOTAL,44.50,58.45,56.54,55.00,57.14,72.04,52.80,69.26
