,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,44.28,52.92,100.0,48.96
1,53.55,59.3,100.0,56.64
2,61.46,65.76,100.0,63.74
3,62.83,68.57,80.0,65.89
4,65.17,69.26,50.0,67.28
5,65.46,69.78,80.0,67.71
6,69.5,73.08,80.0,71.43
7,73.73,76.97,100.0,75.5
8,77.59,73.95,58.82,75.5
9,64.19,67.89,76.36,66.18
