,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,40.91,55.07,,48.15
1,46.94,61.05,,54.9
2,61.7,69.65,,66.37
3,56.97,72.86,,65.87
4,68.14,70.63,,69.52
5,62.39,78.86,,70.83
6,70.04,75.76,,73.05
7,75.68,80.43,,78.1
8,78.57,76.12,100.0,77.17
9,65.68,72.53,100.0,69.45
