AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,11624.0,10.0,859.0,824.0,0.0,108.0,109.0,0.0,3.0,4.0,2.0,185.0,152.0,1.0,138.0,124.0,11.0,3535.0,3084.0,4.0,1477.0,994.0
30-34,9649.0,11.0,776.0,787.0,0.0,74.0,49.0,0.0,2.0,1.0,0.0,108.0,112.0,1.0,74.0,50.0,7.0,2849.0,2721.0,0.0,1224.0,803.0
35-39,7432.0,1.0,510.0,544.0,0.0,54.0,40.0,0.0,2.0,1.0,0.0,77.0,83.0,1.0,45.0,42.0,7.0,1967.0,2172.0,1.0,1153.0,732.0
40-44,5488.0,9.0,280.0,350.0,0.0,33.0,40.0,0.0,0.0,0.0,0.0,62.0,51.0,0.0,33.0,42.0,2.0,1437.0,1601.0,1.0,908.0,639.0
45-49,4801.0,4.0,217.0,248.0,1.0,21.0,25.0,0.0,2.0,0.0,0.0,73.0,52.0,0.0,37.0,23.0,2.0,1267.0,1344.0,0.0,921.0,564.0
50-54,4491.0,1.0,223.0,198.0,0.0,26.0,19.0,0.0,2.0,2.0,1.0,48.0,62.0,0.0,33.0,23.0,3.0,1179.0,1140.0,2.0,878.0,651.0
55-59,4569.0,3.0,200.0,187.0,0.0,29.0,24.0,0.0,0.0,0.0,1.0,50.0,39.0,0.0,31.0,36.0,1.0,1281.0,1093.0,1.0,929.0,664.0
60-64,4546.0,2.0,164.0,162.0,0.0,20.0,19.0,0.0,0.0,1.0,0.0,30.0,34.0,0.0,16.0,25.0,1.0,1557.0,1231.0,0.0,762.0,522.0
65-OVER,11658.0,12.0,347.0,306.0,0.0,20.0,32.0,0.0,1.0,2.0,0.0,40.0,40.0,0.0,61.0,45.0,5.0,4714.0,3565.0,1.0,1560.0,907.0
TOTAL,64258.0,53.0,3576.0,3606.0,1.0,385.0,357.0,0.0,12.0,11.0,4.0,673.0,625.0,3.0,468.0,410.0,39.0,19786.0,17951.0,10.0,9812.0,6476.0
