PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
2,54.84,62.72,0.00,59.23
3B,57.44,61.20,0.00,59.35
3S,66.28,69.48,0.00,67.80
4A,77.56,77.10,100.0,77.36
4H,60.86,61.10,100.0,61.04
5F,66.87,66.32,0.00,66.48
5R,72.57,74.24,0.00,73.47
5W,70.63,72.85,0.00,71.77
TOTAL,62.34,65.79,66.67,64.19
