AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,38.46,13.33,0,0,25,0,0,50,0,50,66.67,0,28.57,0,100,42.14,37.69,0,57.3,27.96,39.64
25-29,0,57.14,16.67,0,0,33.33,0,0,0,0,50,0,0,0,0,0,41.38,32.74,0,51.49,27.03,38.39
30-34,0,33.33,54.55,0,0,0,0,0,0,0,40,0,0,50,0,0,49.59,51.92,0,56.67,40.00,49.63
35-39,0,0,25,0,0,100,0,0,0,0,50,0,0,50,0,0,53.91,62.35,0,63.93,38.00,53.89
40-44,0,25,66.67,0,0,0,0,100,0,0,0,50,0,100,100,0,67.74,51.32,0,67.24,46.00,59.34
45-49,0,50,33.33,0,50,0,0,0,0,0,100,66.67,0,0,66.67,0,61.03,52.5,0,82.09,50.00,59.95
50-54,0,28.57,50,0,0,75,0,0,0,0,66.67,100,0,100,0,0,65.88,64.6,0,76.04,62.86,66.22
55-59,0,66.67,27.27,0,33.33,100,0,100,0,0,0,25,0,100,50,0,55.83,65.64,0,77.89,61.97,63.29
60-64,0,60,40,0,0,100,0,0,0,0,100,100,0,0,0,0,65.77,70.5,0,80.7,72.60,69.98
65-OVER,0,80,66.67,0,0,0,0,100,0,0,16.67,50,0,25,50,0,69.44,76.3,0,75.96,69.29,72.29
TOTAL,0,47.22,39.08,0,20.0,55.56,0,75.0,33.33,0,47.22,44.74,0,40.91,33.33,100.0,59.3,60.81,0,69.01,50.97,59.3
