PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
COLEMAN,41.51,53.33,0.00,48.13
SHELLMAN,63.88,74.58,100.0,70.13
BENEVOLENCE,72.07,70.81,0.00,71.39
CUTHBERT/COURTHOUSE,55.78,66.52,0.00,61.87
CUTHBERT,45.19,64.37,0.00,57.59
CARNEGIE,78.57,82.12,0.00,80.40
FOUNTAIN BRIDGE,78.57,75.76,0.00,77.33
SPRINGVALE,65.49,65.97,0.00,65.76
4TH DISTRICT,77.78,63.33,0.00,70.18
99999,0.00,0.00,0.00,0.00
TOTAL,60.66,68.34,50.00,65.01
