PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ARNOLD MILL,0.0,99.0,102.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,41.0,26.0,0.0,13.0,7.0,0.0,1386.0,1249.0,0.0,36.0,33.0,3019.0
AVERY,0.0,62.0,72.0,0.0,6.0,8.0,0.0,2.0,0.0,0.0,13.0,15.0,0.0,6.0,4.0,0.0,977.0,889.0,0.0,8.0,10.0,2072.0
BALL GROUND,0.0,54.0,66.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,2.0,1.0,1.0,1147.0,1028.0,0.0,8.0,8.0,2337.0
BASCOMB,1.0,77.0,69.0,0.0,11.0,14.0,0.0,1.0,0.0,0.0,32.0,18.0,0.0,15.0,10.0,1.0,1250.0,1114.0,0.0,80.0,46.0,2739.0
BELLS,1.0,130.0,108.0,0.0,27.0,29.0,0.0,0.0,3.0,0.0,89.0,67.0,0.0,30.0,34.0,2.0,1168.0,1074.0,0.0,246.0,155.0,3163.0
BOOTH,0.0,98.0,78.0,0.0,10.0,18.0,0.0,1.0,1.0,0.0,36.0,21.0,0.0,19.0,18.0,0.0,1226.0,1134.0,0.0,82.0,64.0,2806.0
BRADSHAW,1.0,101.0,101.0,1.0,12.0,10.0,0.0,2.0,1.0,0.0,23.0,26.0,0.0,16.0,9.0,3.0,1382.0,1253.0,0.0,58.0,43.0,3042.0
BRIDGEMILL,4.0,109.0,134.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,14.0,14.0,2.0,1633.0,1395.0,0.0,52.0,45.0,3487.0
CANTON,2.0,154.0,128.0,0.0,14.0,14.0,0.0,0.0,4.0,0.0,66.0,47.0,0.0,11.0,3.0,4.0,1575.0,1287.0,0.0,187.0,74.0,3570.0
CARMEL,1.0,99.0,90.0,1.0,20.0,16.0,0.0,0.0,0.0,0.0,63.0,52.0,0.0,17.0,7.0,1.0,920.0,755.0,0.0,186.0,96.0,2324.0
WOODSTOCK,1.0,160.0,129.0,0.0,30.0,18.0,0.0,3.0,1.0,1.0,81.0,46.0,0.0,26.0,18.0,0.0,1549.0,1163.0,0.0,233.0,116.0,3575.0
CLAYTON,0.0,78.0,78.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,25.0,13.0,0.0,1.0,2.0,1.0,1065.0,945.0,0.0,41.0,27.0,2288.0
CONNS CREEK,0.0,12.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,246.0,213.0,0.0,2.0,0.0,500.0
DEER RUN,0.0,74.0,76.0,0.0,8.0,15.0,0.0,4.0,1.0,0.0,25.0,13.0,0.0,15.0,10.0,0.0,890.0,766.0,0.0,81.0,65.0,2043.0
DIXIE,1.0,127.0,116.0,0.0,21.0,15.0,0.0,1.0,1.0,0.0,73.0,45.0,0.0,17.0,10.0,1.0,1440.0,1246.0,0.0,159.0,104.0,3377.0
FREEHOME,0.0,124.0,138.0,0.0,10.0,9.0,0.0,1.0,2.0,0.0,20.0,23.0,0.0,5.0,4.0,5.0,1651.0,1538.0,0.0,26.0,20.0,3576.0
HICKORY FLAT,3.0,127.0,121.0,0.0,16.0,15.0,0.0,1.0,2.0,0.0,53.0,26.0,0.0,30.0,23.0,0.0,1659.0,1427.0,0.0,87.0,76.0,3666.0
