,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,31.31,46.42,80.0,39.31
1,38.2,54.41,75.0,47.55
2,49.45,63.72,100.0,57.91
3,57.56,66.94,66.67,63.08
4,63.68,70.65,66.67,67.6
5,67.76,74.99,100.0,71.84
6,70.78,77.51,100.0,74.51
7,74.45,76.51,,75.55
8,73.6,71.44,50.0,72.4
9,60.73,67.76,76.92,64.66
