AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1035.0,3.0,57.0,47.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,7.0,5.0,2.0,469.0,386.0,0.0,24.0,11.0
30-34,1305.0,3.0,87.0,65.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,9.0,4.0,0.0,608.0,466.0,0.0,29.0,16.0
35-39,1782.0,1.0,87.0,74.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,18.0,7.0,2.0,822.0,668.0,0.0,43.0,16.0
40-44,1919.0,0.0,92.0,80.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,16.0,12.0,0.0,21.0,11.0,0.0,885.0,725.0,0.0,38.0,23.0
45-49,2332.0,0.0,95.0,97.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,17.0,13.0,1.0,1044.0,942.0,0.0,54.0,20.0
50-54,2148.0,0.0,76.0,61.0,0.0,5.0,5.0,0.0,2.0,1.0,0.0,10.0,13.0,0.0,22.0,20.0,0.0,968.0,886.0,0.0,45.0,34.0
55-59,2130.0,0.0,40.0,39.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,15.0,17.0,0.0,1013.0,894.0,0.0,51.0,31.0
60-64,1885.0,1.0,25.0,31.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,10.0,9.0,0.0,14.0,14.0,0.0,904.0,786.0,0.0,52.0,34.0
65-OVER,4099.0,0.0,82.0,79.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,12.0,22.0,0.0,1932.0,1827.0,0.0,66.0,54.0
TOTAL,18635.0,8.0,641.0,573.0,0.0,54.0,46.0,0.0,4.0,2.0,0.0,104.0,84.0,0.0,135.0,113.0,5.0,8645.0,7580.0,0.0,402.0,239.0
