,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.57,51.82,100.0,47.1
1,56.7,63.45,50.0,60.33
2,61.26,68.09,100.0,65.12
3,68.82,70.87,,69.93
4,71.0,73.57,,72.37
5,75.7,76.57,0.0,76.11
6,74.93,75.03,100.0,75.02
7,79.92,81.05,0.0,80.45
8,80.61,76.27,0.0,78.32
9,70.17,71.67,55.56,70.96
