AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,23125.0,44.0,1330.0,1188.0,1.0,241.0,164.0,0.0,14.0,14.0,0.0,378.0,279.0,1.0,183.0,136.0,12.0,5277.0,4590.0,7.0,5124.0,4142.0
30-34,21345.0,19.0,820.0,875.0,0.0,180.0,166.0,0.0,9.0,17.0,1.0,326.0,256.0,1.0,179.0,129.0,7.0,5614.0,5043.0,4.0,4368.0,3331.0
35-39,18148.0,12.0,624.0,622.0,1.0,147.0,116.0,0.0,2.0,8.0,1.0,273.0,232.0,1.0,121.0,99.0,4.0,4720.0,4273.0,6.0,4073.0,2813.0
40-44,14729.0,11.0,438.0,483.0,0.0,90.0,70.0,0.0,9.0,8.0,0.0,197.0,136.0,0.0,103.0,87.0,3.0,3781.0,3659.0,0.0,3259.0,2395.0
45-49,15055.0,6.0,427.0,472.0,1.0,81.0,71.0,0.0,9.0,13.0,0.0,162.0,154.0,0.0,108.0,89.0,2.0,3920.0,3800.0,3.0,3276.0,2461.0
50-54,15486.0,7.0,386.0,424.0,0.0,83.0,61.0,0.0,2.0,6.0,0.0,135.0,101.0,1.0,88.0,84.0,1.0,4206.0,3782.0,3.0,3430.0,2686.0
55-59,15851.0,5.0,430.0,406.0,0.0,70.0,62.0,0.0,3.0,5.0,0.0,110.0,93.0,0.0,102.0,89.0,3.0,4575.0,4035.0,3.0,3325.0,2535.0
60-64,14559.0,11.0,365.0,305.0,0.0,49.0,44.0,0.0,7.0,6.0,0.0,74.0,74.0,0.0,76.0,64.0,3.0,4609.0,3905.0,2.0,2841.0,2124.0
65-OVER,37394.0,40.0,652.0,639.0,1.0,76.0,65.0,0.0,12.0,8.0,1.0,125.0,104.0,0.0,105.0,145.0,4.0,13698.0,11084.0,4.0,6510.0,4121.0
TOTAL,175692.0,155.0,5472.0,5414.0,4.0,1017.0,819.0,0.0,67.0,85.0,3.0,1780.0,1429.0,4.0,1065.0,922.0,39.0,50400.0,44171.0,32.0,36206.0,26608.0
