AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,27.0,22.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,0.0,199.0,133.0,0.0,85.0,51.0,537.0
25-29,1.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,170.0,139.0,0.0,81.0,43.0,487.0
30-34,0.0,22.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,155.0,0.0,82.0,40.0,483.0
35-39,1.0,20.0,17.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,187.0,135.0,0.0,94.0,34.0,497.0
40-44,0.0,14.0,22.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,215.0,211.0,0.0,92.0,54.0,613.0
45-49,0.0,16.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,245.0,244.0,0.0,94.0,58.0,685.0
50-54,0.0,14.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,288.0,239.0,0.0,110.0,65.0,737.0
55-59,0.0,18.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,301.0,266.0,0.0,111.0,86.0,797.0
60-64,0.0,8.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,316.0,289.0,0.0,106.0,71.0,805.0
65-OVER,0.0,23.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,847.0,753.0,0.0,234.0,145.0,2038.0
TOTAL,2.0,188.0,174.0,0.0,17.0,15.0,0.0,1.0,0.0,0.0,17.0,8.0,0.0,9.0,10.0,0.0,2938.0,2564.0,0.0,1089.0,647.0,7679.0
